TSPAN6,1.9021,1.3935,1.4768,1.2713
TNMD,0.0000,0.1466,0.0517,0.1083
DPM1,3.8472,3.2701,3.1236,3.1330
SCYL3,1.7193,1.3778,1.3564,1.4252
C1orf112,0.7222,0.5083,0.4584,0.5010
FGR,0.9659,0.9119,1.0286,1.2396
CFH,1.1495,1.1162,0.9496,0.9662
FUCA2,2.9243,3.1384,2.3749,2.6170
GCLC,2.4379,2.0862,2.0473,2.1371
NFYA,2.5973,2.2217,2.4788,2.2753
C1orf201,2.3276,2.2747,2.0104,2.2317
NIPAL3,4.5827,4.6688,4.1914,4.5245
LAS1L,2.7402,3.1097,2.6688,2.8220
ENPP4,3.6914,3.0783,3.0167,2.9380
SEMA3F,0.9490,1.5271,1.3206,1.3950
CFTR,0.0827,0.0942,0.0609,0.0772
ANKIB1,3.0243,2.5476,2.6418,2.6566
CYP51A1,4.5521,3.7641,3.6583,3.5930
KRIT1,2.5295,1.8502,1.9222,2.0405
RAD52,0.7534,0.7834,0.9081,0.7371
BAD,4.9862,5.3813,5.3326,5.3874
LAP3,2.9982,2.9660,2.7031,2.9389
CD99,0.0000,0.0000,0.0000,0.0000
HS3ST1,1.0007,1.0945,0.7617,1.3067
ABP1,0.0252,0.0000,0.0223,0.0000
WNT16,0.4478,0.3613,0.7770,0.3881
HECW1,2.7710,2.6016,2.7489,3.0630
MAD1L1,1.8677,2.3620,2.0562,2.3059
LASP1,5.4298,5.3004,5.5486,5.3619
SNX11,3.6610,3.8467,3.6518,3.6806
TMEM176A,1.0021,0.9614,1.2019,0.6400
M6PR,3.7017,3.5715,3.7960,3.6985
KLHL13,0.8252,0.7847,1.6277,0.9791
CYP26B1,3.2168,3.3581,3.2263,3.6087
ICA1,3.0839,3.1988,2.7465,3.1070
DBNDD1,5.5748,6.0129,5.5673,6.0487
ALS2,2.6988,2.1673,2.3533,2.4320
CASP10,0.6681,0.5055,0.3416,0.4733
CFLAR,0.9938,1.0221,0.8385,0.8542
TFPI,0.1771,0.0698,0.1747,0.1189
C2orf56,2.2378,1.9141,1.7802,1.9582
RBM5,3.1457,3.3313,3.0738,3.0029
MTMR7,2.6701,1.9948,2.6166,2.5087
SLC7A2,0.7286,0.3297,0.5086,0.2768
ARF5,6.5632,7.1018,6.9093,6.9982
SARM1,2.8724,3.0726,3.1740,3.0108
PLXND1,3.1902,3.8263,3.6977,3.4710
AK2,2.2087,2.2215,1.6874,1.9333
CD38,0.1211,0.1292,0.0821,0.0575
FKBP4,5.2107,5.3037,5.1785,5.3613
RBM6,3.0346,2.9754,2.7255,2.7769
CAMKK1,5.3038,5.7377,5.4814,5.9716
RECQL,1.7907,1.1944,1.3233,1.3927
CCDC132,2.9917,2.3840,2.6351,2.7452
HSPB6,3.4941,3.6296,3.1428,4.1013
NDUFAB1,6.0880,5.9045,5.9710,5.9532
PDK4,1.9918,1.5472,1.0962,1.1727
SLC22A16,0.0000,0.0000,0.0000,0.0000
ZMYND10,0.5167,0.8771,1.1846,0.6177
ABCB5,0.0000,0.0254,0.0093,0.0000
ARX,2.2539,2.0368,2.6978,2.3107
SLC25A13,2.3349,2.1514,1.4691,1.7522
ST7,1.9848,1.7780,1.7693,1.7133
CDC27,3.2657,2.2835,2.8394,2.6406
SLC4A1,0.0000,0.0157,0.0000,0.0170
CALCR,0.0930,0.0000,0.0419,0.0438
HCCS,3.3424,2.8487,3.0876,3.2977
DVL2,2.6180,3.0076,2.4659,2.6259
PRSS22,0.0684,0.0000,0.0000,0.0000
UPF1,4.1684,4.4016,4.4959,4.3555
SKAP2,3.0201,2.2225,2.5700,2.6523
SLC25A5,6.5300,6.8624,6.3571,7.0127
CCDC109B,0.9443,0.7359,1.2120,0.5600
HOXA11,0.0000,0.0000,0.0000,0.0000
POLR2J,3.6386,3.9431,3.7892,3.6196
DHX33,2.5598,2.1739,2.5368,2.4019
MEOX1,0.0000,0.0000,0.0000,0.0000
THSD7A,0.9770,0.6058,0.9873,0.6532
LIG3,1.7624,1.8331,1.8032,1.8642
RPAP3,2.5062,1.6853,1.9068,1.8342
ACSM3,0.4722,0.0991,0.1231,0.0635
AC004381.2,0.0000,0.0000,0.0000,0.0000
CIAPIN1,4.2213,4.3981,4.3742,4.5132
AC004410.1,2.6707,3.4864,3.0201,3.3251
KIAA1539,2.7179,2.9419,2.7949,2.8790
COPZ2,1.8600,1.8665,1.5751,1.7806
PRKAR2B,4.7446,3.6758,4.0141,4.0267
MSL3,2.5670,2.3377,2.4405,2.3567
CREBBP,2.6963,2.6735,3.0959,2.9479
BZRAP1,4.7063,4.9172,5.1629,4.6284
MPO,0.6933,0.7901,0.8269,0.8745
PON1,0.1022,0.0816,0.1620,0.0594
C2orf3,1.1974,0.8552,0.7153,0.8825
WDR54,3.1305,3.6628,3.7708,3.5494
CROT,1.4861,1.1104,1.3515,1.2923
ABCB4,0.0255,0.0000,0.0570,0.0120
MLL5,3.2661,3.0171,2.9338,3.0567
RHBDD2,7.1313,7.7322,8.1064,7.7303
SOX8,4.8081,5.4133,4.3217,4.3163
