TSPAN6,1.8288,1.6798,1.8588,1.6716
TNMD,0.3367,0.0000,0.0000,0.2594
DPM1,3.1352,3.5215,3.4303,3.5139
SCYL3,1.7206,1.7405,1.7498,1.5535
C1orf112,0.6646,0.6237,0.6198,0.7164
FGR,0.4260,0.6879,0.6024,0.7394
CFH,1.0318,1.3157,1.1696,1.2017
FUCA2,2.9418,3.0552,2.8310,2.5343
GCLC,2.8602,2.8777,2.8715,2.7336
NFYA,2.7385,2.7382,2.8764,2.6834
C1orf201,2.1832,1.9914,1.7469,2.1688
NIPAL3,4.6363,4.5319,4.3434,4.7944
LAS1L,2.0378,1.8159,2.0133,2.0138
ENPP4,4.2958,4.3284,4.2892,4.3709
SEMA3F,0.7676,0.6765,0.5931,1.0119
CFTR,0.1920,0.2901,0.0000,0.0841
ANKIB1,3.9193,3.8143,3.8005,3.7205
CYP51A1,4.5172,4.6885,4.7303,4.6119
KRIT1,2.0874,2.3956,2.4203,2.3557
RAD52,0.9093,0.7032,0.8161,0.8222
BAD,4.8712,4.2668,4.9418,4.6818
LAP3,3.0901,2.7882,2.9481,3.0578
CD99,0.0000,0.0000,0.0000,0.0000
HS3ST1,1.1196,1.1323,0.8876,1.5478
ABP1,0.0000,0.0000,0.0000,0.0000
WNT16,0.3567,0.4276,0.9507,0.6280
HECW1,3.2752,3.5444,3.1319,3.4994
MAD1L1,1.8116,1.7826,1.7539,1.8875
LASP1,5.3331,5.2196,5.3269,4.9657
SNX11,3.7697,3.3707,3.4026,3.4918
TMEM176A,1.5474,0.7909,1.3552,0.8739
M6PR,3.7677,3.7198,3.6295,3.5862
KLHL13,1.3412,1.7838,2.0115,1.5731
CYP26B1,3.8041,3.8271,3.3354,3.4557
ICA1,2.7540,2.6130,2.4220,2.7086
DBNDD1,4.5123,4.5922,4.4522,4.8773
ALS2,2.7606,2.9147,2.7547,2.8450
CASP10,0.4774,0.3395,0.3552,0.4382
CFLAR,0.8809,1.0530,1.0129,0.8083
TFPI,0.2028,0.2292,0.2175,0.1546
C2orf56,2.2295,2.0556,1.8107,2.1293
RBM5,2.5474,2.5975,2.5741,2.4953
MTMR7,3.2217,3.3870,3.4618,3.3657
SLC7A2,1.0288,0.8436,0.8925,0.8023
ARF5,5.7964,5.8063,5.9481,5.8866
SARM1,2.6500,2.3265,2.6375,2.4971
PLXND1,2.9983,3.1108,3.3046,3.0851
AK2,1.6596,1.7638,2.0755,1.8578
CD38,1.0445,0.5477,0.6331,0.3410
FKBP4,5.2379,5.1402,5.2748,5.3670
RBM6,2.4338,2.2591,2.3587,2.2545
CAMKK1,5.1251,5.1633,4.8068,5.6394
RECQL,2.5423,2.6960,2.5489,2.3868
CCDC132,3.2155,3.1971,3.2291,3.2612
HSPB6,3.1472,2.8100,2.8756,3.5499
NDUFAB1,5.7014,5.8818,5.8677,5.8083
PDK4,3.1502,2.8903,3.3936,2.7096
SLC22A16,0.0000,0.0662,0.1037,0.0000
ZMYND10,0.4777,0.2520,0.9975,0.1700
ABCB5,0.0000,0.0482,0.0006,0.0000
ARX,2.4437,2.4105,2.9452,2.5813
SLC25A13,1.9761,2.0143,1.9994,1.9472
ST7,2.1066,2.1726,1.9402,1.8142
CDC27,3.7988,3.9655,3.8509,3.6461
SLC4A1,0.0000,0.0000,0.0000,0.0000
CALCR,0.1999,0.1960,0.0733,0.3944
HCCS,3.7982,3.4615,3.7353,3.4245
DVL2,1.7823,2.1375,2.0437,2.0046
PRSS22,0.0000,0.0000,0.0000,0.0000
UPF1,3.9977,3.8702,4.0528,4.2309
SKAP2,3.0216,3.3352,3.0243,2.9834
SLC25A5,6.4521,6.2663,6.1455,6.6563
CCDC109B,1.3689,0.9120,1.6289,0.7989
HOXA11,0.0000,0.0000,0.0000,0.0000
POLR2J,3.0081,2.7343,3.0054,3.0481
DHX33,2.6299,2.6123,2.5522,2.5963
MEOX1,0.0000,0.0000,0.0000,0.0000
THSD7A,1.6733,1.8162,1.6008,2.0187
LIG3,1.9226,1.6107,2.0195,1.9750
RPAP3,2.8876,3.0847,3.2382,2.8663
ACSM3,0.2809,0.0299,0.3536,0.3762
AC004381.2,0.0000,0.0000,0.0000,0.0000
CIAPIN1,4.1394,4.0041,3.6740,4.1321
AC004410.1,2.3999,2.1023,2.1615,2.6256
KIAA1539,1.8628,1.8728,1.9356,2.1367
COPZ2,1.9269,1.7767,2.1878,1.5361
PRKAR2B,4.8592,4.9933,4.7384,4.8695
MSL3,2.2882,2.4319,2.1660,2.2808
CREBBP,3.3847,3.5289,3.3740,3.4819
BZRAP1,3.7970,3.5487,3.7230,3.3916
MPO,0.4122,0.6528,0.6928,0.3821
PON1,0.0000,0.1601,0.0000,0.0219
C2orf3,1.4399,1.4883,1.5192,1.6918
WDR54,2.5585,2.4903,2.6793,2.3210
CROT,1.2757,1.6627,1.8623,1.9774
ABCB4,0.1880,0.0785,0.1648,0.1231
MLL5,3.5094,3.5794,3.2716,3.5357
RHBDD2,7.0214,6.8354,7.2362,6.8630
SOX8,4.6969,4.3606,4.9041,4.6208
IBTK,2.7244,2.9525,2.8051,2.7890
ZNF195,1.8073,1.6509,1.6887,1.5828
MYCBP2,4.8882,5.3217,4.5811,5.0072
FBXL3,4.1856,4.1100,4.2119,3.8883
ITGAL,0.2593,0.2122,0.0944,0.1158
PDK2,4.0492,3.9682,4.2338,4.1081
ITGA3,1.9273,1.7222,2.0032,2.1004
ZFX,2.2065,2.3205,1.8615,1.9385
LAMP2,5.9718,5.7861,6.1294,5.8326
GGNBP2,3.1860,3.3371,3.0758,3.2710
ITGA2B,0.0479,0.1502,0.1349,0.1385
ASB4,0.3983,0.1075,0.1068,0.2130
GDE1,5.4321,5.3144,5.0813,5.2581
C19orf60,4.3024,4.2930,4.6836,4.2931
CRLF1,3.2683,3.2539,3.0628,3.2647
OSBPL7,1.0754,1.2493,1.3015,1.6942
TMEM98,3.9359,3.7778,4.3197,4.0745
YBX2,0.0000,0.0000,0.1146,0.2185
KRT33A,0.0000,0.0000,0.0000,0.0000
MAP3K14,1.3075,1.3410,1.4776,1.7831
ABCC8,2.2137,2.1260,2.0035,2.4902
CCL18,0.0000,0.0000,0.0000,0.0000
CCL3,0.0000,0.0000,0.0000,0.0000
CACNG3,5.5319,5.4047,5.3311,5.1529
TMEM132A,4.7389,4.4845,4.8727,4.1535
AP2B1,6.7890,6.7188,6.4717,6.3949
TAC1,3.0132,3.1208,3.5071,3.0449
ZNF263,2.7365,2.8620,2.6875,2.7329
CX3CL1,6.0561,5.9384,5.8726,5.9891
SPATA20,2.7234,2.8389,3.3444,2.6523
CACNA1G,2.8230,2.6659,2.3093,2.9891
TNFRSF12A,0.0000,0.0000,0.2680,0.3877
DLX6,0.2775,0.7107,0.6547,0.6633
MAP3K9,3.0630,3.3526,3.0207,3.6380
RALA,4.3402,4.3528,4.2919,3.9571
BAIAP2L1,0.2654,0.4920,0.2876,0.2626
JHDM1D,1.8947,2.2589,1.7403,2.2684
ETV1,3.1931,3.2962,3.2062,3.1533
AGK,2.6866,2.5919,2.5346,2.5829
ALDH3B1,0.2872,0.3315,0.2396,0.4012
TTC22,0.0430,0.1465,0.1301,0.0217
PHTF2,1.6519,1.5536,1.5525,1.6675
CCL26,0.3312,0.0000,0.0000,0.0000
FARP2,1.4206,1.5145,1.4002,1.4074
USH1C,0.5697,0.4672,1.0998,0.9932
GGCT,3.3304,3.3981,3.3030,3.1295
DBF4,0.7297,0.7989,0.7594,0.7156
TBXA2R,0.4179,0.4003,0.4939,0.3969
IFRD1,1.9866,1.8485,1.8755,1.8633
LGALS14,0.0000,0.0000,0.0000,0.0000
COX10,2.2324,1.9509,2.0021,2.3716
GTF2IRD1,1.1433,1.1904,1.4456,1.5279
PAF1,4.6739,4.4202,4.5053,4.5175
VPS41,4.4111,4.4046,4.0942,4.2198
ELAC2,2.9679,2.8789,3.0989,2.9328
SCIN,0.3363,0.3162,0.4895,0.2280
ARSD,1.1835,0.9523,1.2052,0.8657
PNPLA4,2.5828,2.2351,2.5559,2.4309
MYH13,0.0691,0.0539,0.0000,0.0623
ADIPOR2,4.1583,4.0104,4.0906,4.1676
CDKL3,3.4435,3.7725,3.6653,3.6175
UPP2,1.2033,1.3387,1.1257,0.9828
PRSS21,0.0000,0.0000,0.0000,0.0000
MARK4,4.0149,3.8043,3.9353,3.8879
PROM1,0.7598,0.9005,0.7687,0.8082
CCDC124,5.6738,5.4645,5.7743,5.6319
CEACAM21,0.0033,0.0653,0.1146,0.1943
PAFAH1B1,6.7743,6.8583,6.6394,6.8290
NOS2,1.5203,1.7558,1.0554,1.9650
DNAH9,0.1886,0.4123,0.2414,0.3622
KIAA0100,4.8162,4.8580,4.9567,4.9170
SLC13A2,0.0000,0.0000,0.0000,0.0204
GAS7,6.8390,6.8487,6.6623,6.7301
TRAPPC6A,3.0730,2.8832,3.1390,2.6848
MATK,4.4011,4.4460,4.6180,4.7940
CEACAM7,0.0000,0.0000,0.0000,0.0000
CD79B,0.3879,0.0474,0.1619,0.1409
SCN4A,0.0111,0.0538,0.0130,0.0498
ST7L,1.1689,1.1028,0.8479,0.9991
TKTL1,0.0000,0.0000,0.0272,0.0000
PAX6,1.1472,0.9363,1.1196,0.9506
RPUSD1,3.0018,3.0688,3.0566,3.1253
RHBDF1,0.6295,0.3847,0.9420,0.6221
LUC7L,2.6025,2.2284,2.3108,2.5354
CACNA2D2,1.9994,2.2358,1.9777,2.4741
BAIAP3,4.7203,4.5895,5.5261,3.2082
C16orf42,5.0818,5.0120,5.3850,4.7977
PIGQ,2.1927,2.2927,2.4719,2.3807
CRAMP1L,1.9488,1.8714,2.0685,2.0310
TEAD3,0.3967,0.6032,0.4737,0.3073
SELE,0.0000,0.0000,0.0000,0.0000
DNAJC11,3.5524,3.4738,3.4195,3.7234
FMO3,0.2961,0.2053,0.1666,0.2597
MYLIP,2.9993,2.8803,2.9512,2.7560
NOX1,0.2414,0.0777,0.3569,0.1501
E2F2,0.1087,0.0000,0.0186,0.0000
PSMB1,4.5846,4.4886,4.6724,4.1979
SYN1,7.8018,7.6924,7.8084,7.6108
JARID2,1.6552,1.5698,1.4677,1.8280
CDKL5,4.3918,4.8114,4.3297,4.1922
CAMK1G,4.7316,4.9529,4.7076,5.0134
NADK,2.1805,2.2619,2.5640,2.1805
TFAP2B,0.0000,0.0000,0.0000,0.0000
TFAP2D,0.0000,0.3426,0.0000,0.0000
DLEC1,1.0314,0.9639,1.0208,1.0602
CYTH3,3.3034,3.3304,3.2429,3.4497
ADAM22,4.0096,4.3649,3.6050,4.4955
SYPL1,3.5625,3.4307,3.7221,4.0105
CYB561,3.9061,3.9048,4.0334,3.8677
SPAG9,4.6526,4.6965,4.4094,4.7059
CELSR3,1.8723,1.8861,1.9322,2.0311
AASS,0.7815,0.7383,0.8405,0.9199
PLEKHG6,0.0000,0.0000,0.0000,0.0000
SS18L2,2.7926,2.3652,2.5325,2.8854
MPND,3.5654,3.7421,3.6882,3.5104
MGST1,1.7904,1.2770,1.7681,0.8361
CRY1,2.1916,2.2239,2.2897,2.0970
PGLYRP1,0.0000,0.1699,0.0000,0.0679
NFIX,5.8470,5.5779,5.8985,5.9168
ST3GAL1,2.2388,2.1267,2.1253,2.6560
MMP25,0.2214,0.1103,0.1453,0.2425
IL32,0.4337,0.7179,0.6578,0.6426
PKD1,2.5704,2.5737,2.5045,2.9642
MAPK8IP2,6.6186,6.4532,6.8256,6.5704
MED24,4.0261,3.7315,4.0602,3.7521
RHOBTB2,4.5104,4.7179,4.4229,4.6136
HEATR5B,3.5559,3.7954,3.3048,3.4602
SEC62,5.4049,5.3906,5.3807,5.2681
RPS20,4.6601,4.5912,4.8703,4.2989
CSDE1,6.3797,6.5070,6.2069,6.3101
UBE3C,3.5414,3.6634,3.4488,3.6950
REV3L,1.5526,1.4904,1.4590,1.4365
ODZ1,1.8118,1.8162,1.8859,1.6348
PAX7,0.5779,1.0048,0.2517,0.7621
MASP2,0.7247,0.2206,0.4368,0.7734
IYD,0.0000,0.0000,0.0000,0.0000
FAM76A,2.1296,1.7732,1.8845,1.5219
TRAF3IP3,0.1197,0.1430,0.3278,0.1616
POMT2,1.1922,1.1013,1.4489,1.2864
VTA1,4.5416,4.4297,4.4253,4.4117
MLXIPL,0.8811,0.8834,0.9728,1.2898
BAZ1B,3.8477,3.9270,3.6001,3.8407
RANBP9,5.0395,5.0565,4.7442,4.8504
ETV7,0.4413,0.2004,0.5311,0.3647
C1orf124,1.5044,1.2792,1.6361,1.3918
METTL13,3.1852,3.2030,3.2248,3.3678
DYRK4,0.9690,1.1682,1.0441,1.1662
ZNF207,2.9416,2.9086,2.7387,2.8798
UQCRC1,5.3799,5.4030,5.6933,5.8482
STARD3NL,3.4754,3.2741,3.4342,3.3257
CD9,4.8221,4.2827,4.8798,4.5537
HHATL,3.9539,3.6635,4.1581,4.1476
NCAPD2,2.2547,2.0475,2.1784,2.3924
IFFO1,2.0875,2.3259,2.0682,2.7844
GIPR,0.2078,0.1872,0.1440,0.1563
PHF7,1.4422,1.2779,1.4148,1.1623
SEMA3G,1.9472,2.0726,1.9822,2.4156
NISCH,4.7474,4.7362,5.1127,4.6014
STAB1,0.5572,0.5974,0.5054,0.7934
FUZ,2.7761,2.7432,2.8898,2.6665
SLC6A13,0.8371,0.8831,1.3243,1.0268
IDS,7.8006,7.8445,7.7865,7.6751
PRSS3,3.6292,3.5853,3.6595,4.0844
ZNF200,1.1903,1.1688,1.2926,1.3493
CD4,1.8375,1.7114,1.9719,1.4593
LRRC23,1.7447,1.7821,2.1926,2.1422
BTK,0.4265,0.2570,0.2218,0.1744
HFE,0.2023,0.1299,0.3773,0.1378
SCMH1,2.7336,2.4822,2.8256,2.3812
FYN,4.3915,3.9234,4.1341,3.9877
HIVEP2,5.1120,5.3971,4.7508,5.2451
FMO1,0.0000,0.0237,0.1155,0.0005
TCEB3,2.9158,2.7741,2.8822,2.7010
LYPLA2,2.6545,2.3024,2.8805,2.6309
CLCN6,4.1752,4.1956,4.2527,4.3451
MRC2,1.4532,1.3068,1.2669,1.2576
NME1-NME2,6.2480,6.2367,6.3710,6.1716
SLC6A7,4.2544,4.3260,4.1690,4.4644
TSPAN9,1.9774,2.2321,1.8047,2.7067
BTBD7,1.1733,1.2499,1.1606,1.2594
APBA3,1.3309,1.2025,1.3737,1.5382
MKS1,1.3332,1.3309,1.2619,1.6705
ABHD5,1.8299,1.9052,1.2898,1.5897
KAL1,2.4988,2.0836,2.5626,2.0978
AKAP8L,4.3790,3.8096,4.1553,4.1641
MBTD1,1.4793,1.2160,1.2769,1.3618
UTP18,3.2591,3.2362,3.1452,3.0622
RNF216,2.6789,2.5982,2.7082,2.7920
TTC19,3.6711,3.7141,3.7869,3.5128
PTBP1,2.4877,2.2979,2.8147,2.6349
DPF1,3.4263,3.2219,3.3633,3.1604
SYT7,5.2487,5.3301,5.2709,5.3994
LARS2,2.9012,2.7082,3.0932,2.8149
PIK3C2A,2.6127,2.5995,2.7831,2.6143
PLAUR,0.4839,0.5640,0.9452,0.6886
ANLN,5.2649,5.3044,5.5077,5.2786
WIZ,2.9390,2.6914,3.0863,2.8197
RABGAP1,4.2229,4.0696,3.9014,3.8455
DCN,2.7770,3.0190,2.9427,3.0102
QPCTL,1.6599,1.2378,1.5796,1.8227
PPP5C,3.6497,3.5221,3.6740,3.4739
CEP68,3.3743,3.4750,3.3711,3.3923
MAP4K3,3.2414,3.3502,2.9458,2.8576
ZBTB32,0.0000,0.0000,0.1553,0.0000
TYROBP,3.7658,3.3271,4.3721,3.0783
TMEM159,1.5948,1.6577,2.4596,1.4121
GABRA3,4.6318,4.6465,4.7804,4.2729
BRCA1,0.5323,0.6338,0.6726,0.5641
ERCC1,3.3375,3.2707,3.6054,3.5488
CD22,1.5406,1.4643,1.3099,1.5684
SEMA3B,3.5919,3.1623,3.7971,3.5920
MBTPS2,2.1924,2.4376,1.9692,2.4358
PRICKLE3,0.2586,0.2308,0.3345,0.4183
LTF,0.0407,0.0772,0.1150,0.1733
EXTL3,3.7441,3.7636,3.6860,3.6536
NR1H4,0.0000,0.0719,0.0000,0.0558
ELOVL5,4.7790,4.2428,4.7698,4.4515
ALOX5,0.8112,0.2924,0.4723,0.2745
KDM5D,0.0000,0.0000,0.0000,0.0069
CALCOCO1,3.5444,3.4647,3.5367,3.6484
UBR7,4.3624,4.5919,4.4772,4.2435
MAP4K5,1.9144,1.5846,1.8568,1.7472
EHD3,5.3361,5.4231,5.3806,5.6711
PSMC4,5.4316,5.3571,5.5165,5.4913
MAN2B2,2.7286,2.9375,2.9803,2.8036
SLC7A14,3.4013,3.6895,3.6864,3.9840
CLDN11,5.0050,4.7903,5.2217,4.9715
SLC25A39,4.0559,3.7606,4.1576,3.9561
MVP,2.9628,2.8482,2.9648,3.0226
NUB1,3.1013,3.0807,2.9721,3.1503
PGM3,1.8055,1.9509,1.9703,2.0300
RWDD2A,2.8075,3.0207,2.8585,2.4437
CLK1,1.9208,1.9912,2.1868,2.0590
POLR3B,2.3801,2.5523,2.0691,2.3981
ANGEL1,2.8129,2.8102,2.6944,3.1599
RNF14,4.1352,4.3091,4.0281,3.8918
DNASE1L1,1.8754,1.9306,2.2032,2.0755
DDX11,0.3415,0.3664,0.2233,0.3877
HEBP1,2.8963,2.5615,2.7038,2.5086
GPRC5A,0.0000,0.0597,0.0000,0.0386
MAMLD1,2.3023,2.4459,2.6838,2.1199
CD6,0.4171,0.4692,0.6001,0.2422
TACC3,0.2855,0.4333,0.6001,0.7393
POLA2,1.2107,0.8427,0.9671,1.0997
ZC3H3,2.4713,2.3452,2.2541,2.5382
CAPN1,3.5123,3.5347,3.6008,4.0163
ACPP,0.1304,0.0000,0.0000,0.0000
