TSPAN6,2.1143,2.1716,1.9872,1.9827
TNMD,0.1283,0.0562,0.1805,0.3408
DPM1,3.4502,3.3707,3.6388,3.5670
SCYL3,1.4925,1.4918,1.4901,1.3533
C1orf112,0.6380,0.6298,0.5438,0.6639
FGR,0.7488,0.6820,0.5891,0.9775
CFH,0.9246,0.9194,0.8291,1.3396
FUCA2,2.7957,3.0621,2.9517,3.4573
GCLC,2.5351,2.7192,2.6634,2.9113
NFYA,2.5051,2.6264,2.6964,2.5832
C1orf201,2.4382,2.3206,2.1792,2.3965
NIPAL3,4.0602,4.0396,4.4552,4.7313
LAS1L,1.7208,1.8161,2.1407,2.2715
ENPP4,3.5926,3.6531,3.7665,4.0673
SEMA3F,0.5734,0.4540,0.4645,0.4845
CFTR,0.0316,0.0136,0.0770,0.0985
ANKIB1,3.1770,3.2587,3.6094,3.4779
CYP51A1,4.2322,4.4975,4.5636,4.5102
KRIT1,1.8142,1.7671,2.0618,1.7650
RAD52,0.4600,0.6481,0.7757,0.6322
BAD,5.5232,5.5819,5.0084,5.1633
LAP3,2.9184,3.0259,3.0430,3.2163
CD99,0.0000,0.0000,0.0000,0.0000
HS3ST1,1.4987,1.4124,1.0966,1.4623
ABP1,0.0000,0.0000,0.0000,0.0000
WNT16,0.6201,0.5832,0.5359,0.5791
HECW1,2.7845,2.6460,2.4041,2.3821
MAD1L1,2.0526,1.8546,1.6734,1.9544
LASP1,5.5927,5.5360,5.4658,5.3735
SNX11,4.1404,4.1373,3.9980,4.3292
TMEM176A,0.8805,1.2708,0.9388,1.0140
M6PR,3.2327,3.2827,3.3351,3.4231
KLHL13,1.1688,1.2644,1.3119,1.2241
CYP26B1,4.2187,4.4681,3.4476,3.7138
ICA1,2.8452,2.8571,2.8594,2.6379
DBNDD1,5.5181,5.3657,5.1717,4.9029
ALS2,2.5562,2.3751,2.4691,2.3660
CASP10,0.2780,0.4145,0.3219,0.3603
CFLAR,0.5864,0.5403,0.7346,0.8058
TFPI,0.3803,0.3278,0.2500,0.2270
C2orf56,2.0029,1.8663,2.0130,1.9046
RBM5,2.5167,2.4868,2.7160,2.5519
MTMR7,2.8605,2.8257,2.8817,3.0613
SLC7A2,0.8157,1.0247,1.0506,1.0464
ARF5,7.2515,7.1244,6.6089,6.8746
SARM1,2.8063,2.6208,2.8389,2.6438
PLXND1,3.3878,3.2206,3.1158,2.8066
AK2,1.7777,1.7743,2.0612,2.0080
CD38,0.1768,0.2505,0.0745,0.1890
FKBP4,5.2398,5.1356,5.1144,5.3679
RBM6,2.1668,2.1573,2.6184,2.2646
CAMKK1,5.2514,5.0424,4.9223,5.0822
RECQL,1.6397,1.5849,2.0080,2.0830
CCDC132,2.9009,2.8798,2.8278,2.9698
HSPB6,2.8368,2.6951,2.4411,2.4838
NDUFAB1,6.7670,6.8261,6.6140,6.7357
PDK4,1.5658,2.2553,2.5621,2.7914
SLC22A16,0.0000,0.0000,0.0000,0.0000
ZMYND10,0.7117,0.7727,0.9063,0.5721
ABCB5,0.0000,0.0000,0.0000,0.0000
ARX,2.2851,2.2318,2.1295,1.8806
SLC25A13,1.3047,1.3745,1.6733,2.1567
ST7,2.1126,1.9491,1.9260,1.9917
CDC27,3.7100,3.6575,3.6345,3.6402
SLC4A1,0.0000,0.0000,0.0000,0.0146
CALCR,0.0702,0.0897,0.1984,0.1797
HCCS,3.7232,3.7148,3.6216,3.6414
DVL2,1.7082,1.6456,1.7365,1.7468
PRSS22,0.0000,0.0000,0.0000,0.0000
UPF1,3.4449,3.5160,3.4555,3.4416
SKAP2,3.2428,3.2302,3.1726,3.1062
SLC25A5,6.8127,6.7117,6.5301,6.8893
CCDC109B,1.2419,1.1355,1.7387,1.1902
HOXA11,0.0000,0.0000,0.0000,0.0000
POLR2J,2.9761,3.1213,2.5497,2.8556
DHX33,2.4247,2.3261,2.3354,2.2515
MEOX1,0.0000,0.0000,0.0000,0.0000
THSD7A,1.7967,1.9049,1.7793,1.3261
LIG3,1.6107,1.4898,1.5537,1.6246
RPAP3,2.5484,2.5885,2.5690,2.5016
ACSM3,0.2052,0.3295,0.2272,0.2388
AC004381.2,0.0000,0.0000,0.0000,0.0000
CIAPIN1,4.6719,4.5198,4.5181,4.6663
AC004410.1,2.0120,1.9830,2.0038,2.1167
KIAA1539,2.2802,2.2495,2.2070,2.2122
COPZ2,2.5018,2.2979,2.0777,2.3785
PRKAR2B,4.9062,4.8954,4.9542,4.7515
MSL3,2.6668,2.6928,2.6828,2.4630
CREBBP,3.0660,2.9412,2.8670,2.8421
BZRAP1,3.6146,3.7198,3.8758,3.1560
MPO,0.7260,0.5738,0.4601,0.4068
PON1,0.1599,0.0910,0.1656,0.0748
C2orf3,1.5469,1.5975,1.5054,1.5277
WDR54,3.3471,3.3332,3.1211,3.2821
CROT,1.5016,1.4930,1.8256,1.6343
ABCB4,0.1025,0.1198,0.0907,0.0897
MLL5,3.0988,3.0835,3.3691,3.1307
RHBDD2,7.7800,7.6204,7.4063,7.6036
SOX8,3.7045,3.9051,4.1626,4.6059
IBTK,2.2751,2.3627,2.4261,2.4638
ZNF195,1.4989,1.6090,1.6112,1.6689
MYCBP2,4.4416,4.3071,4.4646,4.2188
FBXL3,4.0027,3.9511,3.9109,4.0343
ITGAL,0.1763,0.2461,0.0868,0.1146
PDK2,4.6503,4.4466,4.3315,4.4286
ITGA3,2.0257,1.9238,1.8610,1.8052
ZFX,1.9519,1.9529,1.9851,2.0305
LAMP2,4.3560,4.8545,5.2363,5.7487
GGNBP2,3.0782,3.0202,3.1737,3.0647
ITGA2B,0.1691,0.1234,0.2387,0.0634
ASB4,0.3494,0.3587,0.3594,0.2903
GDE1,5.2993,5.3416,5.4160,5.3951
C19orf60,4.4639,4.5553,4.0003,4.3755
CRLF1,2.7739,2.6573,2.4612,2.4599
OSBPL7,1.4739,1.1686,1.4731,1.4266
TMEM98,2.9346,3.1013,3.6097,4.1085
YBX2,0.0000,0.1734,0.4010,0.1457
KRT33A,0.1079,0.1284,0.0000,0.0708
MAP3K14,0.8394,0.7795,0.9911,0.8026
ABCC8,2.0345,1.9031,2.0257,1.8969
CCL18,0.0000,0.0000,0.0000,0.0000
CCL3,0.0944,0.0614,0.0515,0.0000
CACNG3,5.9881,5.8105,5.8338,5.6796
TMEM132A,4.6605,4.6295,4.0177,4.0671
AP2B1,6.6761,6.5978,6.6665,6.6236
TAC1,3.6210,3.7889,3.7584,3.8273
ZNF263,2.9107,2.8675,3.0908,2.8764
CX3CL1,6.7600,6.6020,6.5252,6.5707
SPATA20,3.1245,3.0527,3.0534,2.6172
CACNA1G,3.0010,2.6907,2.4111,2.7072
TNFRSF12A,0.1971,0.3202,0.0000,0.4992
DLX6,1.1374,0.9428,1.0393,0.7291
MAP3K9,2.6145,2.2090,2.1863,2.5119
RALA,4.3814,4.5237,4.4853,4.4399
BAIAP2L1,0.2071,0.1474,0.2209,0.2239
JHDM1D,1.6098,1.7802,1.5907,1.7489
ETV1,2.7501,2.7887,2.8841,2.9050
AGK,3.0869,2.9990,2.9680,3.0363
ALDH3B1,0.3053,0.1720,0.2821,0.3341
TTC22,0.2121,0.2153,0.1936,0.1812
PHTF2,1.5186,1.5257,1.6708,1.5118
CCL26,0.0980,0.0000,0.1836,0.0000
FARP2,0.9576,1.0477,1.3274,1.2545
USH1C,0.4344,0.3834,0.7201,0.9840
GGCT,3.6683,3.6325,3.9911,3.3159
DBF4,0.6347,0.6184,0.7221,0.5934
TBXA2R,0.2562,0.3504,0.3702,0.4794
IFRD1,1.7691,1.9073,2.2267,1.9856
LGALS14,0.1284,0.1632,0.1359,0.0000
COX10,1.9827,1.8151,1.8640,2.0549
GTF2IRD1,1.3913,1.1129,1.1991,1.1215
PAF1,4.5132,4.3856,4.5225,4.7153
VPS41,3.8662,3.8660,4.0038,3.7299
ELAC2,2.9948,2.9143,2.8871,2.9470
SCIN,0.0283,0.0361,0.0306,0.0303
ARSD,0.7739,0.7352,0.7280,0.7047
PNPLA4,2.8599,2.7977,2.7524,2.5980
MYH13,0.0460,0.0299,0.0370,0.0972
ADIPOR2,3.3767,3.5470,4.0853,4.3248
CDKL3,3.6934,3.6075,3.5341,3.6442
UPP2,1.3214,1.6422,1.4816,1.1847
PRSS21,0.0209,0.0000,0.0000,0.0000
MARK4,3.6590,3.6888,3.6051,3.6026
PROM1,0.9602,0.9883,0.9860,1.0972
CCDC124,5.7406,5.7672,5.3793,5.5065
CEACAM21,1.2323,0.9595,0.8747,1.1423
PAFAH1B1,6.5632,6.4505,6.5822,6.5627
NOS2,1.6393,1.4548,1.1920,1.3358
DNAH9,0.2956,0.2598,0.3063,0.2595
KIAA0100,4.8097,4.6844,4.6629,4.7611
SLC13A2,0.0000,0.0297,0.0000,0.0244
GAS7,6.6499,6.5295,6.5903,6.4421
TRAPPC6A,3.4222,3.6017,3.0469,3.3564
MATK,4.7988,4.7839,4.3996,4.7309
CEACAM7,0.0852,0.0372,0.0307,0.0613
CD79B,0.1179,0.0517,0.0434,0.1237
SCN4A,0.0725,0.0119,0.0589,0.0586
ST7L,0.9870,1.0072,0.9512,0.9121
TKTL1,0.0000,0.0253,0.0212,0.0604
PAX6,0.7334,0.8836,0.9714,0.6032
RPUSD1,3.5381,3.4209,3.0227,3.2580
RHBDF1,0.5389,0.5585,0.5210,0.5661
LUC7L,2.1525,2.3981,2.4260,2.0838
